"","ind","vid","fr","fn","pitch","yaw","roll","fd","luminance","age","facial_hair","makeup","gender","race","hair","eye","glasses","attractive","extraverted","trustworthy","intelligent","mean","competent","typical","unemotional","memorable","humble"
"4768",3184,"Kathryn_Bigelow_vid03_clip02_2secs",45,"Kathryn_Bigelow_vid03_clip02_2secs_fr045.mat",-4.65054,-27.538,-0.0561927,27.9279810210322,0.372781510833,2.6,"None",0.4,"Female","White","Brown","Blue","No",4.91666666666667,3.33333333333333,5.33333333333333,5.91666666666667,4.63636363636364,6.84615384615385,5.58333333333333,6.36363636363636,5,5.41666666666667
"4769",3185,"Kathy_Baker_vid05_clip01_2secs",3,"Kathy_Baker_vid05_clip01_2secs_fr003.mat",-1.19233,-5.90025,-6.31086,8.72132758420414,0.406204645444,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4770",3186,"Kathy_Baker_vid05_clip01_2secs",9,"Kathy_Baker_vid05_clip01_2secs_fr009.mat",5.874,-1.90348,-7.85092,9.98819588097871,0.409976167959,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4771",3187,"Kathy_Baker_vid05_clip01_2secs",15,"Kathy_Baker_vid05_clip01_2secs_fr015.mat",8.38223,-0.61399,-5.48722,10.0373475989128,0.408486385877,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4772",3188,"Kathy_Baker_vid05_clip01_2secs",21,"Kathy_Baker_vid05_clip01_2secs_fr021.mat",4.4864,-0.759947,-6.89009,8.25703606694975,0.406174613381,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4773",3189,"Kathy_Baker_vid05_clip01_2secs",27,"Kathy_Baker_vid05_clip01_2secs_fr027.mat",6.38351,0.377749,-4.87677,8.04206315941382,0.409145551497,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4774",3190,"Kathy_Baker_vid05_clip01_2secs",33,"Kathy_Baker_vid05_clip01_2secs_fr033.mat",-0.564493,-7.92932,-7.06403,10.634532798875,0.402473363586,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4775",3191,"Kathy_Baker_vid05_clip01_2secs",39,"Kathy_Baker_vid05_clip01_2secs_fr039.mat",-6.73892,-5.64451,-5.39139,10.3121589416863,0.408725661654,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4776",3192,"Kathy_Baker_vid05_clip01_2secs",45,"Kathy_Baker_vid05_clip01_2secs_fr045.mat",-6.28774,-2.92703,-6.14072,9.26345621498261,0.40684548718,4.8,"None",1,"Female","White","Brown","Brown","No",4.33333333333333,4.16666666666667,5.75,5.75,4.36363636363636,6.23076923076923,6.41666666666667,6.09090909090909,4.30769230769231,4.75
"4777",3193,"Kathy_Gannon_vid03_clip02_2secs",3,"Kathy_Gannon_vid03_clip02_2secs_fr003.mat",-8.45903,20.1251,6.7658,22.8549970070201,0.282621657987,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4778",3194,"Kathy_Gannon_vid03_clip02_2secs",9,"Kathy_Gannon_vid03_clip02_2secs_fr009.mat",-5.67717,16.6576,6.49215,18.7577692861225,0.280905737634,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4779",3195,"Kathy_Gannon_vid03_clip02_2secs",15,"Kathy_Gannon_vid03_clip02_2secs_fr015.mat",-8.8485,15.7117,3.79539,18.4271119384482,0.282644346164,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4780",3196,"Kathy_Gannon_vid03_clip02_2secs",21,"Kathy_Gannon_vid03_clip02_2secs_fr021.mat",-10.4674,17.6578,1.47216,20.5798838350852,0.286566936701,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4781",3197,"Kathy_Gannon_vid03_clip02_2secs",27,"Kathy_Gannon_vid03_clip02_2secs_fr027.mat",-5.80233,14.9711,3.35,16.4019318569155,0.286136964949,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4782",3198,"Kathy_Gannon_vid03_clip02_2secs",33,"Kathy_Gannon_vid03_clip02_2secs_fr033.mat",-11.154,19.1534,0.866297,22.1814092891369,0.290981859377,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4783",3199,"Kathy_Gannon_vid03_clip02_2secs",39,"Kathy_Gannon_vid03_clip02_2secs_fr039.mat",-12.6357,31.9848,-9.34858,35.6382420097625,0.270818349494,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4784",3200,"Kathy_Gannon_vid03_clip02_2secs",45,"Kathy_Gannon_vid03_clip02_2secs_fr045.mat",-7.79365,24.9096,-3.56244,26.3423638126137,0.278116150057,3.4,"None",1.6,"Female","Hispanic/Latino","Brown","Brown","No",4.75,6.66666666666667,5.75,6,4,5.46153846153846,4.91666666666667,4.27272727272727,5.23076923076923,4.58333333333333
"4785",3201,"Katrien_De_Becker",3,"Katrien_De_Becker_fr003.mat",5.91231,-1.73768,5.60022,8.3269085119809,0.415957520247,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4786",3202,"Katrien_De_Becker",9,"Katrien_De_Becker_fr009.mat",0.17433,0.664147,6.11572,6.15414602564068,0.413318220364,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4787",3203,"Katrien_De_Becker",15,"Katrien_De_Becker_fr015.mat",7.5801,4.95608,3.1835,9.59975610244344,0.397062882463,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4788",3204,"Katrien_De_Becker",21,"Katrien_De_Becker_fr021.mat",-0.475247,10.7144,-2.50115,11.0127189373701,0.398161187558,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4789",3205,"Katrien_De_Becker",27,"Katrien_De_Becker_fr027.mat",-2.80713,14.164,-0.119425,14.4399839739359,0.39149925035,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4790",3206,"Katrien_De_Becker",33,"Katrien_De_Becker_fr033.mat",-1.07201,11.5547,4.43141,12.4216622123692,0.397937267853,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4791",3207,"Katrien_De_Becker",39,"Katrien_De_Becker_fr039.mat",-0.9475,10.2101,5.32708,11.555158137663,0.398768520776,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4792",3208,"Katrien_De_Becker",45,"Katrien_De_Becker_fr045.mat",-3.45488,4.83789,3.71547,7.01042743257499,0.39310047705,2.2,"None",1.2,"Female","White","Blonde","Cannot tell","No",6.41666666666667,5.5,6,6.16666666666667,4.36363636363636,6.15384615384615,6.16666666666667,4.27272727272727,3.46153846153846,5.16666666666667
"4841",3209,"Kellie_Martin_vid06_clip03_2secs",3,"Kellie_Martin_vid06_clip03_2secs_fr003.mat",-3.21181,-7.3451,9.09743,12.125570093443,0.413884840426,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4842",3210,"Kellie_Martin_vid06_clip03_2secs",9,"Kellie_Martin_vid06_clip03_2secs_fr009.mat",5.17459,-7.60936,5.49455,10.7176872962501,0.391636492672,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4843",3211,"Kellie_Martin_vid06_clip03_2secs",15,"Kellie_Martin_vid06_clip03_2secs_fr015.mat",-7.94848,-4.1412,6.13565,10.8615870236766,0.41241038064,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4844",3212,"Kellie_Martin_vid06_clip03_2secs",21,"Kellie_Martin_vid06_clip03_2secs_fr021.mat",-5.09351,-8.83665,7.585,12.7107219441934,0.403421594957,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4845",3213,"Kellie_Martin_vid06_clip03_2secs",27,"Kellie_Martin_vid06_clip03_2secs_fr027.mat",-4.78836,-12.1744,5.67716,14.2609450077896,0.401297226434,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4846",3214,"Kellie_Martin_vid06_clip03_2secs",33,"Kellie_Martin_vid06_clip03_2secs_fr033.mat",-3.79251,-15.2872,6.60534,17.0795823267345,0.401228920918,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4847",3215,"Kellie_Martin_vid06_clip03_2secs",39,"Kellie_Martin_vid06_clip03_2secs_fr039.mat",-5.4607,-15.6481,7.42489,18.1607067486951,0.404681787513,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4848",3216,"Kellie_Martin_vid06_clip03_2secs",45,"Kellie_Martin_vid06_clip03_2secs_fr045.mat",-7.96146,-15.2875,8.85153,19.3763279524914,0.401944464767,1.6,"None",1,"Female","White","Brown","Blue","No",6.25,4.5,7.5,6.91666666666667,4.27272727272727,6.15384615384615,6.41666666666667,6.27272727272727,4,6.25
"4849",3217,"Kerr_Smith_U211_vid03_clip04_2secs",3,"Kerr_Smith_U211_vid03_clip04_2secs_fr003.mat",-11.6235,11.5036,14.339,21.749608874874,0.199861142122,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4850",3218,"Kerr_Smith_U211_vid03_clip04_2secs",9,"Kerr_Smith_U211_vid03_clip04_2secs_fr009.mat",-10.7982,14.8299,14.1085,23.1425329102067,0.199739564822,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4851",3219,"Kerr_Smith_U211_vid03_clip04_2secs",15,"Kerr_Smith_U211_vid03_clip04_2secs_fr015.mat",-8.95881,13.5777,16.4301,23.1206055265882,0.193835593456,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4852",3220,"Kerr_Smith_U211_vid03_clip04_2secs",21,"Kerr_Smith_U211_vid03_clip04_2secs_fr021.mat",-2.85301,10.0307,18.3405,21.0980697884925,0.19121301237,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4853",3221,"Kerr_Smith_U211_vid03_clip04_2secs",27,"Kerr_Smith_U211_vid03_clip04_2secs_fr027.mat",-1.12888,10.1198,15.9899,18.9568358146712,0.194110948601,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4854",3222,"Kerr_Smith_U211_vid03_clip04_2secs",33,"Kerr_Smith_U211_vid03_clip04_2secs_fr033.mat",-0.990701,9.23829,14.512,17.2315302453236,0.195221003908,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4855",3223,"Kerr_Smith_U211_vid03_clip04_2secs",39,"Kerr_Smith_U211_vid03_clip04_2secs_fr039.mat",-4.26404,12.2986,7.52845,15.0371260047956,0.191263716542,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4856",3224,"Kerr_Smith_U211_vid03_clip04_2secs",45,"Kerr_Smith_U211_vid03_clip04_2secs_fr045.mat",-8.56375,10.7644,-0.347134,13.759746488815,0.20356108284,0.6,"None",1.2,"Female","White","Brown","Brown","No",6.91666666666667,6.58333333333333,7.58333333333333,4.75,2.18181818181818,5.30769230769231,5.41666666666667,3.45454545454545,5.07692307692308,7
"4857",3225,"Kerr_Smith_vid06_clip04_2secs",3,"Kerr_Smith_vid06_clip04_2secs_fr003.mat",-4.33165,29.8952,-7.11077,31.0330344110176,0.290132019147,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4858",3226,"Kerr_Smith_vid06_clip04_2secs",9,"Kerr_Smith_vid06_clip04_2secs_fr009.mat",-3.20717,29.6464,-6.79762,30.5843523723047,0.291587488029,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4859",3227,"Kerr_Smith_vid06_clip04_2secs",15,"Kerr_Smith_vid06_clip04_2secs_fr015.mat",-9.84725,29.3339,-8.04842,31.9722236678793,0.291958923532,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4860",3228,"Kerr_Smith_vid06_clip04_2secs",21,"Kerr_Smith_vid06_clip04_2secs_fr021.mat",-3.93886,27.4664,-5.73717,28.334305473551,0.291012810854,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4861",3229,"Kerr_Smith_vid06_clip04_2secs",27,"Kerr_Smith_vid06_clip04_2secs_fr027.mat",-6.25047,28.2723,-7.15368,29.8256007492439,0.292975849298,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4862",3230,"Kerr_Smith_vid06_clip04_2secs",33,"Kerr_Smith_vid06_clip04_2secs_fr033.mat",2.56608,26.1555,-6.64439,27.1079852679704,0.293219764976,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4863",3231,"Kerr_Smith_vid06_clip04_2secs",39,"Kerr_Smith_vid06_clip04_2secs_fr039.mat",1.41314,26.3819,-5.28534,26.943207514793,0.295307140623,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4864",3232,"Kerr_Smith_vid06_clip04_2secs",45,"Kerr_Smith_vid06_clip04_2secs_fr045.mat",-0.0882039,26.6856,-5.54648,27.2560537803691,0.293527952444,3,"None",0.4,"Male","White","Brown","Cannot tell","No",6.25,3.58333333333333,3.33333333333333,4.66666666666667,5.72727272727273,6,5.16666666666667,5.90909090909091,6.07692307692308,2.5
"4865",3233,"Kerry_Kennedy",3,"Kerry_Kennedy_fr003.mat",-9.71988,-8.57745,-0.610393,12.9777230410943,0.30647381247,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4866",3234,"Kerry_Kennedy",9,"Kerry_Kennedy_fr009.mat",-6.7811,-18.3471,-1.62781,19.6277650540274,0.313197069819,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4867",3235,"Kerry_Kennedy",15,"Kerry_Kennedy_fr015.mat",-8.12863,-6.90017,-1.26542,10.7372370506662,0.30426651294,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4868",3236,"Kerry_Kennedy",21,"Kerry_Kennedy_fr021.mat",-7.58148,-6.45137,-3.44783,10.5350152148063,0.304624430194,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4869",3237,"Kerry_Kennedy",27,"Kerry_Kennedy_fr027.mat",-9.61992,-8.98614,-6.13085,14.5217386916478,0.313733641539,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4870",3238,"Kerry_Kennedy",33,"Kerry_Kennedy_fr033.mat",-6.47717,14.1324,-6.28999,16.7702842900471,0.302324423953,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4871",3239,"Kerry_Kennedy",39,"Kerry_Kennedy_fr039.mat",-7.17536,11.9558,-4.33425,14.6018035814792,0.299440933615,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4872",3240,"Kerry_Kennedy",45,"Kerry_Kennedy_fr045.mat",-6.38553,7.74768,-4.59918,11.0432782920517,0.302757443007,3.6,"None",1.2,"Female","White","Blonde","Brown","No",4.75,5.08333333333333,6.66666666666667,5.5,4.90909090909091,5.84615384615385,6.25,4.54545454545455,3.61538461538462,5.58333333333333
"4873",3241,"Kev_Adams",3,"Kev_Adams_fr003.mat",-8.17186,-33.1061,4.78826,34.4342937621378,0.394101307167,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4874",3242,"Kev_Adams",9,"Kev_Adams_fr009.mat",-10.7459,-27.6264,6.5932,30.3671307503689,0.390587875512,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4875",3243,"Kev_Adams",15,"Kev_Adams_fr015.mat",-10.1927,-26.0193,8.19316,29.1208340637009,0.391719055153,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4876",3244,"Kev_Adams",21,"Kev_Adams_fr021.mat",-10.6351,-35.2095,13.9,39.3195147765076,0.414750622478,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4877",3245,"Kev_Adams",27,"Kev_Adams_fr027.mat",-7.78157,-23.7045,9.28974,26.622460840097,0.398862787895,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4878",3246,"Kev_Adams",33,"Kev_Adams_fr033.mat",-7.41021,-23.197,8.60668,25.828026673877,0.398363462345,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4879",3247,"Kev_Adams",39,"Kev_Adams_fr039.mat",-4.46574,-24.6062,7.93953,26.2382173329001,0.398556552776,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4880",3248,"Kev_Adams",45,"Kev_Adams_fr045.mat",-3.53515,-24.95,8.26423,26.5197526952157,0.40111159369,1.6,"Stubble",0,"Male","White","Brown","Brown","No",7.08333333333333,7,5.66666666666667,4.25,4.09090909090909,5.15384615384615,5.33333333333333,3.36363636363636,5.76923076923077,4.66666666666667
"4881",3249,"Kevin_Satterfield_vid01_clip03_2secs",3,"Kevin_Satterfield_vid01_clip03_2secs_fr003.mat",-19.7781,-25.0039,-7.99439,32.8675908197133,0.378702329412,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4882",3250,"Kevin_Satterfield_vid01_clip03_2secs",9,"Kevin_Satterfield_vid01_clip03_2secs_fr009.mat",-15.8792,-14.7924,-11.9624,24.780296692332,0.387969459611,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4883",3251,"Kevin_Satterfield_vid01_clip03_2secs",15,"Kevin_Satterfield_vid01_clip03_2secs_fr015.mat",-13.0834,-5.67942,-13.2557,19.4716396224458,0.376130182953,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4884",3252,"Kevin_Satterfield_vid01_clip03_2secs",21,"Kevin_Satterfield_vid01_clip03_2secs_fr021.mat",-14.423,-27.5911,-12.4493,33.5302370808797,0.361141652092,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4885",3253,"Kevin_Satterfield_vid01_clip03_2secs",27,"Kevin_Satterfield_vid01_clip03_2secs_fr027.mat",-9.21862,-18.3015,-11.7501,23.6218692521231,0.357655843461,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4886",3254,"Kevin_Satterfield_vid01_clip03_2secs",33,"Kevin_Satterfield_vid01_clip03_2secs_fr033.mat",-14.3514,-19.558,-11.4335,26.8179598070025,0.355086298972,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4887",3255,"Kevin_Satterfield_vid01_clip03_2secs",39,"Kevin_Satterfield_vid01_clip03_2secs_fr039.mat",-4.45445,-7.64018,-12.9901,15.7148710858505,0.356617690737,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4888",3256,"Kevin_Satterfield_vid01_clip03_2secs",45,"Kevin_Satterfield_vid01_clip03_2secs_fr045.mat",-6.94433,-16.9081,-11.2837,21.480908976319,0.35016653505,3,"None",0,"Male","White","Blonde","Brown","No",4.91666666666667,3.83333333333333,6.41666666666667,6.41666666666667,4.36363636363636,6.07692307692308,5.83333333333333,5.63636363636364,3,6.33333333333333
"4889",3257,"Kim_Fields_vid03_clip05_2secs",3,"Kim_Fields_vid03_clip05_2secs_fr003.mat",-13.7084,27.7454,-8.69284,32.1448739146011,0.41275517436,2.2,"None",2,"Female","Black","Blonde","Brown","No",6.08333333333333,6.75,5.83333333333333,4.58333333333333,4.72727272727273,5,5.08333333333333,3.90909090909091,6.92307692307692,4.25
"4890",3258,"Kim_Fields_vid03_clip05_2secs",9,"Kim_Fields_vid03_clip05_2secs_fr009.mat",-13.8,28.9487,-11.4949,34.0675792756104,0.413812930079,2.2,"None",2,"Female","Black","Blonde","Brown","No",6.08333333333333,6.75,5.83333333333333,4.58333333333333,4.72727272727273,5,5.08333333333333,3.90909090909091,6.92307692307692,4.25
"4891",3259,"Kim_Fields_vid03_clip05_2secs",15,"Kim_Fields_vid03_clip05_2secs_fr015.mat",-12.6854,25.7649,-9.98948,30.4062354763032,0.412700233621,2.2,"None",2,"Female","Black","Blonde","Brown","No",6.08333333333333,6.75,5.83333333333333,4.58333333333333,4.72727272727273,5,5.08333333333333,3.90909090909091,6.92307692307692,4.25
